,,,,,,,,,,,,,,
Disclaimers
• This is an analytics report and currently we support downloading top 8000 listings by sold quantity.
• This report ONLY includes listings sold within the selected time range. Any fees charged or credits applied to listings sold outside this time range are not included in this report. These fees and credits are included in the selling costs number shown on the Seller Hub Performance sales report dashboard.
• Any fees charged or credits applied to these listings outside this time range are not included in this report.
• You had $43.90 of account level fees during this time period. Here is the breakdown of these fees.
Subscription fees = $43.90
"• For the orders that have more than one unique item (multi-item orders), the order level fees/costs are distributed in individual items as follows. Total shipping label cost and per order fixed final value fees are equally distributed to each item."

"Report for Mar 1, 2025 to Apr 30, 2025"
Listing title,eBay item ID,Quantity sold,Total sales (Includes taxes),Item sales,Taxes and government fees paid by buyer to you,Taxes and government fees paid by buyer to eBay,Shipping and handling paid by buyer to you,Total selling costs,Insertion fees,Optional listing upgrade fees,Final value fees,Promoted Listings - General fees,Promoted Listings - Priority fees,Ads Express fees,Promoted Offsite - Fees,International fees,Other eBay fees,Deposit processing fees,Fee credits,Shipping labels cost (Amount you paid to buy shipping labels on eBay),Net sales (Net of taxes and selling costs),Average Selling price,Quantity sold via promoted listing,Quantity sold via Best Offers,Quantity sold via Seller Initiated Offers,
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT27,306148069250,1,$8.14,$6.50,$0.00,$0.39,$1.25,$2.17,$0.00,$0.00,$1.20,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.97,$5.58,$8.14,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT28,306148069253,1,$8.56,$6.50,$0.00,$0.81,$1.25,$1.94,$0.00,$0.00,$1.25,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.69,$5.81,$8.56,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT50,306148069254,1,$9.33,$7.50,$0.00,$0.58,$1.25,$2.03,$0.00,$0.00,$1.34,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.69,$6.72,$9.33,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT29,306148069255,1,$10.82,$9.00,$0.00,$0.57,$1.25,$2.29,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.69,$7.96,$10.82,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT35,306148069256,1,$8.69,$7.00,$0.00,$0.44,$1.25,$1.59,$0.00,$0.00,$1.17,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.42,$6.66,$8.69,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT4,306148069257,1,$9.60,$7.50,$0.00,$0.85,$1.25,$2.06,$0.00,$0.00,$1.37,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.69,$6.69,$9.60,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT7,306148069258,1,$9.48,$7.50,$0.00,$0.62,$1.36,$2.03,$0.00,$0.00,$1.13,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.90,$6.83,$9.48,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT31,306148069259,1,$11.72,$10.00,$0.00,$0.47,$1.25,$2.39,$0.00,$0.00,$1.70,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.69,$8.86,$11.72,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT6,306148069260,1,$8.30,$6.50,$0.00,$0.55,$1.25,$1.85,$0.00,$0.00,$1.22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.63,$5.90,$8.30,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT49,306148069261,1,$7.31,$5.50,$0.00,$0.56,$1.25,$1.78,$0.00,$0.00,$1.11,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.67,$4.97,$7.31,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT5,306148069262,1,$7.09,$5.50,$0.00,$0.34,$1.25,$1.72,$0.00,$0.00,$1.09,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.63,$5.03,$7.09,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT3,306148069263,1,$10.12,$8.10,$0.00,$0.77,$1.25,$1.95,$0.00,$0.00,$1.32,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.63,$7.40,$10.12,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT2,306148069264,1,$8.30,$6.50,$0.00,$0.55,$1.25,$1.85,$0.00,$0.00,$1.22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.63,$5.90,$8.30,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT30,306148069265,1,$9.48,$7.50,$0.00,$0.62,$1.36,$2.03,$0.00,$0.00,$1.13,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.90,$6.83,$9.48,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT1,306148069266,1,$7.23,$5.50,$0.00,$0.48,$1.25,$1.79,$0.00,$0.00,$1.10,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.69,$4.96,$7.23,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT8,306148069268,1,$9.43,$7.50,$0.00,$0.68,$1.25,$1.88,$0.00,$0.00,$1.25,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.63,$6.87,$9.43,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT48,306148069269,1,$8.69,$7.00,$0.00,$0.44,$1.25,$1.96,$0.00,$0.00,$1.27,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.69,$6.29,$8.69,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT54,306150627060,1,$7.83,$6.00,$0.00,$0.58,$1.25,$1.80,$0.00,$0.00,$1.17,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.63,$5.45,$7.83,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT58,306150627061,1,$6.75,$5.00,$0.00,$0.50,$1.25,$1.68,$0.00,$0.00,$1.05,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.63,$4.57,$6.75,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT66,306150627063,1,$8.25,$6.50,$0.00,$0.50,$1.25,$1.79,$0.00,$0.00,$1.12,$0.25,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.42,$5.96,$8.25,1,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT75,306150627064,1,$6.22,$4.50,$0.00,$0.47,$1.25,$1.49,$0.00,$0.00,$0.82,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.67,$4.26,$6.22,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT68,306150627065,1,$7.31,$5.50,$0.00,$0.56,$1.25,$1.61,$0.00,$0.00,$0.94,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.67,$5.14,$7.31,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT55,306150627066,1,$5.95,$4.26,$0.00,$0.44,$1.25,$1.59,$0.00,$0.00,$0.96,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.63,$3.92,$5.95,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT64,306150627067,1,$8.79,$6.82,$0.00,$0.72,$1.25,$1.91,$0.00,$0.00,$1.28,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.63,$6.16,$8.79,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT59,306150627068,1,$9.43,$7.50,$0.00,$0.68,$1.25,$2.32,$0.00,$0.00,$1.35,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.97,$6.43,$9.43,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT51,306150627069,1,$7.09,$5.50,$0.00,$0.34,$1.25,$1.72,$0.00,$0.00,$1.09,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.63,$5.03,$7.09,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT53,306150627070,1,$7.19,$5.50,$0.00,$0.44,$1.25,$2.07,$0.00,$0.00,$1.10,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.97,$4.68,$7.19,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT74,306150627071,1,$8.55,$6.52,$0.00,$0.78,$1.25,$1.78,$0.00,$0.00,$1.15,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.63,$5.99,$8.55,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT72,306150627072,1,$7.43,$5.50,$0.00,$0.68,$1.25,$1.66,$0.00,$0.00,$1.03,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.63,$5.09,$7.43,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT56,306150627073,1,$7.29,$5.50,$0.00,$0.54,$1.25,$1.74,$0.00,$0.00,$1.11,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.63,$5.01,$7.29,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT67,306150627074,1,$8.29,$6.50,$0.00,$0.54,$1.25,$2.19,$0.00,$0.00,$1.22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.97,$5.56,$8.29,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT63,306150627075,1,$7.79,$6.00,$0.00,$0.54,$1.25,$2.14,$0.00,$0.00,$1.17,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.97,$5.11,$7.79,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT52,306150627076,1,$7.31,$5.50,$0.00,$0.56,$1.25,$1.61,$0.00,$0.00,$0.94,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.67,$5.14,$7.31,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT71,306150627077,1,$8.03,$6.25,$0.00,$0.53,$1.25,$1.88,$0.00,$0.00,$1.19,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.69,$5.62,$8.03,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT57,306150627078,1,$8.16,$6.50,$0.00,$0.41,$1.25,$1.84,$0.00,$0.00,$1.21,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.63,$5.91,$8.16,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT65,306150627079,1,$16.56,$14.00,$0.00,$1.31,$1.25,$3.21,$0.00,$0.00,$2.24,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.97,$12.04,$16.56,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT60,306150627080,1,$5.77,$4.25,$0.00,$0.27,$1.25,$1.57,$0.00,$0.00,$0.94,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.63,$3.93,$5.77,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT70,306150627081,1,$9.56,$7.53,$0.00,$0.78,$1.25,$2.05,$0.00,$0.00,$1.36,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.69,$6.73,$9.56,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT61,306150627082,1,$10.67,$8.60,$0.00,$0.82,$1.25,$2.56,$0.00,$0.00,$1.59,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.97,$7.29,$10.67,0,0,0
Battle Partners Booster Pack Japanese Pokemon Card [NEW Sealed Packs x2] LOT73,306150627083,1,$4.79,$3.25,$0.00,$0.29,$1.25,$1.39,$0.00,$0.00,$0.83,$0.14,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.42,$3.11,$4.79,1,0,0
